,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
1447,Brunswick,52 Talbot St,2,h,755000.0,S,Nelson,30/07/2016,5.2,3056,2.0,1.0,1.0,159.0,157.0,1930.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1448,Brunswick,129 Glenlyon Rd,3,h,1652000.0,S,Jellis,6/05/2017,5.2,3056,3.0,1.0,2.0,506.0,196.8,1921.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1449,Brunswick,3/15 Mitchell St,2,u,735000.0,SP,Walshe,6/05/2017,5.2,3056,2.0,1.0,2.0,173.0,77.0,1970.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1450,Brunswick,217 Victoria St,3,h,1210000.0,S,Woodards,6/05/2017,5.2,3056,3.0,1.0,0.0,282.0,112.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1451,Brunswick,2/199 Barkly St,1,u,528000.0,S,Nelson,8/04/2017,5.2,3056,1.0,1.0,1.0,0.0,58.0,2010.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1452,Brunswick,10 Bennie St,3,h,1115000.0,S,Caine,8/04/2017,5.2,3056,3.0,1.0,1.0,249.0,116.0,1925.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1453,Brunswick,2/15 De Carle St,2,u,320000.0,S,Ray,8/04/2017,5.2,3056,2.0,1.0,1.0,638.0,48.0,1970.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1454,Brunswick,38 Edward St,3,h,1260000.0,S,Jellis,8/04/2017,5.2,3056,3.0,2.0,1.0,192.0,120.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1455,Brunswick,1/19 Manallack St,4,h,1210000.0,SP,Woodards,8/04/2017,5.2,3056,4.0,2.0,1.0,373.0,200.0,2009.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1456,Brunswick,94 Davies St,4,h,1385000.0,PI,Jellis,13/05/2017,5.2,3056,4.0,2.0,4.0,650.0,173.45,1950.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1457,Brunswick,25/5 Evans St,3,t,981000.0,SP,Nelson,13/05/2017,5.2,3056,3.0,2.0,1.0,122.0,140.0,2012.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1458,Brunswick,7/675 Park St,1,u,418000.0,SP,Harcourts,13/05/2017,5.2,3056,1.0,1.0,1.0,0.0,51.0,1970.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1459,Brunswick,7/200 Albion St,2,u,585000.0,PI,Jellis,20/05/2017,5.2,3056,2.0,1.0,1.0,430.0,258.0,2006.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1460,Brunswick,6/1 Heller St,4,h,1900000.0,VB,Nelson,20/05/2017,5.2,3056,4.0,3.0,2.0,0.0,212.0,2012.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1461,Brunswick,13 Goodman St,2,h,884000.0,SP,Jellis,22/04/2017,5.2,3056,2.0,1.0,0.0,148.0,75.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1462,Brunswick,2/139 Union St,2,u,480000.0,VB,Brad,22/04/2017,5.2,3056,2.0,1.0,1.0,557.0,57.0,1960.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1463,Brunswick,326 Barkly St,3,h,1435000.0,SP,Nelson,3/06/2017,5.2,3056,3.0,2.0,0.0,251.0,108.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1464,Brunswick,369 Barkly St,2,h,1315000.0,S,Nelson,3/06/2017,5.2,3056,2.0,1.0,1.0,234.0,106.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1465,Brunswick,18 Boase St,2,h,700000.0,PI,Nelson,3/06/2017,5.2,3056,2.0,1.0,1.0,61.0,112.0,2007.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1466,Brunswick,34A Downs St,2,h,920000.0,S,Nelson,3/06/2017,5.2,3056,2.0,1.0,1.0,240.0,109.0,1995.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1467,Brunswick,8 Jones St,2,t,765000.0,SP,Jellis,3/06/2017,5.2,3056,2.0,2.0,1.0,77.0,88.0,2007.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1468,Brunswick,102 Mitchell St,4,h,1400000.0,PI,Woodards,3/06/2017,5.2,3056,4.0,1.0,2.0,678.0,177.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1469,Brunswick,6/116 Albert St,2,u,510000.0,SP,Jellis,17/06/2017,5.2,3056,2.0,1.0,0.0,0.0,64.0,2009.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1470,Brunswick,176 Barkly St,3,h,1925000.0,SP,Raine,17/06/2017,5.2,3056,3.0,1.0,4.0,479.0,182.0,1925.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1471,Brunswick,73 Mitchell St,2,h,890000.0,VB,Woodards,17/06/2017,5.2,3056,2.0,1.0,0.0,138.0,78.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1472,Brunswick,135 Victoria St,4,h,1500000.0,S,Nelson,17/06/2017,5.2,3056,4.0,1.0,1.0,318.0,100.0,1908.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1473,Brunswick,240 Barkly St,3,h,1275000.0,PI,Woodards,24/06/2017,5.2,3056,3.0,1.0,1.0,406.0,156.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1474,Brunswick,25 Ford St,3,h,1204000.0,S,Nelson,24/06/2017,5.2,3056,3.0,1.0,0.0,186.0,101.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1475,Brunswick,13 Blair St,2,h,860000.0,PI,Walshe,27/05/2017,5.2,3056,2.0,1.0,1.0,245.0,106.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1476,Brunswick,11 Heller St,5,h,2545000.0,S,Jellis,27/05/2017,5.2,3056,5.0,3.0,4.0,957.0,320.0,1995.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1477,Brunswick,32 Holloway Rd,3,h,1405000.0,SP,Nelson,27/05/2017,5.2,3056,3.0,2.0,2.0,401.0,167.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1478,Brunswick,2/90 Tinning St,2,u,460000.0,VB,Nelson,27/05/2017,5.2,3056,2.0,1.0,1.0,69.0,52.0,1970.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1479,Brunswick,9 Blyth St,4,h,1515000.0,S,Jellis,8/07/2017,5.2,3056,4.0,2.0,2.0,236.0,194.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1480,Brunswick,37 Fourth Av,3,h,1037000.0,S,Nelson,8/07/2017,5.2,3056,3.0,1.0,1.0,210.0,101.0,1996.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1481,Brunswick,26 MacFarland St,3,h,1310000.0,S,Nelson,12/08/2017,5.2,3056,3.0,1.0,1.0,302.0,91.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1482,Brunswick,15 Hall St,4,h,1350000.0,VB,Nelson,15/07/2017,5.2,3056,4.0,2.0,1.0,372.0,184.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1483,Brunswick,148 Donald St,3,h,1120000.0,S,Raine,22/07/2017,5.2,3056,3.0,1.0,1.0,322.0,107.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1484,Brunswick,54 Dunstan Av,2,h,1110000.0,S,Jellis,22/07/2017,5.2,3056,2.0,1.0,0.0,196.0,101.0,1922.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1485,Brunswick,24 Mitchell St,4,h,1790000.0,S,Nelson,22/07/2017,5.2,3056,4.0,3.0,6.0,733.0,238.0,1950.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1486,Brunswick,1/46 Davies St,2,h,650000.0,S,Jellis,29/07/2017,5.2,3056,2.0,1.0,1.0,108.0,70.0,1970.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1487,Brunswick,39 Wilkinson St,2,h,800000.0,VB,hockingstuart,3/09/2017,5.2,3056,2.0,1.0,0.0,140.0,90.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1488,Brunswick,176 Albert St,2,h,911000.0,SP,Nelson,16/09/2017,5.2,3056,2.0,1.0,1.0,132.0,77.0,1905.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1489,Brunswick,5 McPherson St,4,h,1820000.0,PI,Jellis,16/09/2017,5.2,3056,4.0,2.0,2.0,317.0,288.0,2017.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1490,Brunswick,146 Donald St,3,h,1325000.0,S,Jellis,23/09/2017,5.2,3056,3.0,1.0,1.0,331.0,120.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1491,Brunswick,15 Eveline St,4,h,1630000.0,VB,Nelson,23/09/2017,5.2,3056,4.0,2.0,1.0,278.0,174.0,1880.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1492,Brunswick,22 Stanley St,4,h,1770000.0,S,Nelson,23/09/2017,5.2,3056,4.0,2.0,3.0,461.0,187.0,1930.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1493,Brunswick,75 Rose St,5,h,1150000.0,VB,Nelson,14/10/2017,5.2,3056,5.0,3.0,1.0,320.0,176.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1494,Brunswick,20 Downs St,5,h,1530000.0,S,Nelson,21/10/2017,5.2,3056,5.0,2.0,2.0,467.0,181.0,1915.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1495,Brunswick,53 Stewart St,2,h,1075000.0,VB,Jellis,21/10/2017,5.2,3056,2.0,1.0,1.0,2400.0,98.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1496,Brunswick,56 Barrow St,5,h,2020000.0,S,hockingstuart,28/10/2017,5.2,3056,5.0,3.0,1.0,382.0,192.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1497,Brunswick,12 Westbourne St,4,h,1470000.0,S,Nelson,18/11/2017,5.2,3056,4.0,2.0,1.0,464.0,161.0,1925.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1498,Brunswick,11 Bennie St,2,h,1011000.0,S,Nelson,6/01/2018,5.2,3056,2.0,1.0,1.0,178.0,75.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1499,Brunswick,8 Harvey St,3,h,1150000.0,VB,Lindellas,6/01/2018,5.2,3056,3.0,1.0,2.0,408.0,124.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1500,Brunswick,42 Stewart St,2,h,970000.0,S,Nelson,6/01/2018,5.2,3056,2.0,1.0,0.0,241.0,113.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1501,Brunswick,14 Sturrock St,4,h,1665000.0,SP,Jellis,6/01/2018,5.2,3056,4.0,3.0,2.0,371.0,223.0,2014.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1502,Brunswick,69 Mitchell St,2,h,1005000.0,S,Nelson,10/02/2018,5.2,3056,2.0,1.0,1.0,140.0,68.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1503,Brunswick,3 Austral Av,4,h,1500000.0,VB,Nelson,3/03/2018,5.2,3056,4.0,2.0,1.0,373.0,0.0,1940.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1504,Brunswick,2 Saxon St,3,h,1160000.0,PI,Jellis,3/03/2018,5.2,3056,3.0,1.0,1.0,262.0,103.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1505,Brunswick,2 Sheffield St,4,h,1661000.0,S,Nelson,3/03/2018,5.2,3056,4.0,2.0,1.0,412.0,156.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1506,Brunswick,6 Bennie St,4,h,1320000.0,S,Collins,10/03/2018,5.2,3056,4.0,2.0,0.0,243.0,133.0,1920.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1507,Brunswick,48 Garnet St,4,h,1585000.0,S,Jellis,17/02/2018,5.2,3056,4.0,2.0,1.0,426.0,425.0,1915.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1508,Brunswick,21 Barrow St,4,h,1520000.0,VB,Brad,17/03/2018,5.2,3056,4.0,2.0,1.0,348.0,165.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1509,Brunswick,39 Bishop St,3,h,955000.0,SP,Nelson,17/03/2018,5.2,3056,3.0,1.0,1.0,159.0,103.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1510,Brunswick,159 Edward St,2,h,1450000.0,S,Nelson,17/03/2018,5.2,3056,2.0,1.0,1.0,255.0,134.0,1916.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1511,Brunswick,14 Murdock St,3,h,1105000.0,S,Peter,17/03/2018,5.2,3056,3.0,2.0,1.0,239.0,162.0,2005.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1512,Brunswick,237 Albion St,2,h,1150000.0,SP,Jellis,24/02/2018,5.2,3056,2.0,1.0,2.0,398.0,107.0,1890.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1513,Brunswick,1 Hanover St,3,h,1035500.0,S,McDonald,24/02/2018,5.2,3056,3.0,1.0,0.0,375.0,116.0,1900.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1514,Brunswick,80 Stewart St,3,h,984000.0,PI,Woodards,24/02/2018,5.2,3056,3.0,1.0,2.0,207.0,115.0,1910.0,Moreland City Council,Northern Metropolitan,11918.0,34,2156,1086,441,2807,0.9,2095,2.1
1515,Brunswick West,8/7 Passfield St,2,u,521500.0,S,Peter,3/09/2016,5.9,3055,2.0,1.0,1.0,0.0,69.0,1960.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1516,Brunswick West,25 Wales St,3,h,1190000.0,S,Nelson,3/12/2016,5.9,3055,3.0,1.0,1.0,0.0,119.0,1920.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1517,Brunswick West,2/13 Walker St,2,u,471000.0,S,Jellis,4/03/2017,5.9,3055,2.0,1.0,1.0,564.0,60.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1518,Brunswick West,1/455 Albion St,1,u,265000.0,PI,Walshe,7/05/2016,5.9,3055,1.0,1.0,1.0,0.0,42.0,2000.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1519,Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,7/05/2016,5.9,3055,3.0,1.0,0.0,220.0,93.0,1930.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1520,Brunswick West,497 Albion St,5,h,1350000.0,SP,Woodards,7/11/2016,5.9,3055,5.0,2.0,2.0,510.0,321.0,1997.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1521,Brunswick West,11/7 Egginton St,2,t,380000.0,VB,Nelson,7/11/2016,5.9,3055,2.0,1.0,1.0,0.0,85.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1522,Brunswick West,12/881 Park St,1,u,300000.0,SP,Grantham,7/11/2016,5.9,3055,1.0,1.0,0.0,0.0,37.0,1960.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1523,Brunswick West,10 Yarrabin St,3,h,810000.0,S,Brad,7/11/2016,5.9,3055,3.0,1.0,2.0,349.0,95.0,1950.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1524,Brunswick West,81 Melville Rd,3,h,793000.0,S,Ray,10/12/2016,5.9,3055,3.0,1.0,0.0,275.0,119.0,1935.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1525,Brunswick West,6/524 Moreland Rd,2,u,400000.0,SP,Nelson,10/12/2016,5.9,3055,2.0,1.0,1.0,73.0,64.0,1960.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1526,Brunswick West,107/480 Albion St,2,u,400500.0,SP,Nelson,11/02/2017,5.9,3055,2.0,1.0,1.0,0.0,70.0,2013.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1527,Brunswick West,1/572 Moreland Rd,3,t,797500.0,S,Nelson,11/02/2017,5.9,3055,3.0,2.0,2.0,262.0,155.0,2010.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1528,Brunswick West,121 Pearson St,3,h,1300000.0,PI,Jellis,12/11/2016,5.9,3055,3.0,1.0,2.0,364.0,135.0,1900.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1529,Brunswick West,81 Whitby St,3,h,1330000.0,S,Nelson,12/11/2016,5.9,3055,3.0,1.0,2.0,353.0,101.0,1930.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1530,Brunswick West,2 Henderson St,7,h,1205000.0,S,Raine,15/10/2016,5.9,3055,7.0,3.0,1.0,447.0,287.0,1982.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1531,Brunswick West,4/42 Passfield St,2,u,380000.0,PI,Jellis,15/10/2016,5.9,3055,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1532,Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,15/10/2016,5.9,3055,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1533,Brunswick West,2/243 Union St,2,t,680000.0,VB,Nelson,15/10/2016,5.9,3055,2.0,1.0,1.0,0.0,82.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1534,Brunswick West,201 Hope St,2,h,711000.0,S,Nelson,16/04/2016,5.9,3055,2.0,1.0,1.0,177.0,87.0,1910.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1535,Brunswick West,5/8 Murray St,2,u,500000.0,S,Brad,16/07/2016,5.9,3055,2.0,1.0,1.0,0.0,75.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1536,Brunswick West,7/7 Allard St,2,u,385000.0,SP,Jellis,18/03/2017,5.9,3055,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1537,Brunswick West,3/546 Moreland Rd,2,u,370000.0,S,Ray,18/03/2017,5.9,3055,2.0,1.0,1.0,2120.0,59.0,1960.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1538,Brunswick West,2/8 Walker St,1,u,320000.0,S,Jellis,18/06/2016,5.9,3055,1.0,1.0,1.0,0.0,43.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1539,Brunswick West,9/39 Heller St,1,u,330000.0,S,hockingstuart/Advantage,22/05/2016,5.9,3055,1.0,1.0,1.0,0.0,42.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1540,Brunswick West,542 Albion St,5,h,1200000.0,PI,Jellis,22/08/2016,5.9,3055,5.0,2.0,3.0,553.0,193.0,1920.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1541,Brunswick West,6/86 Heller St,2,u,537000.0,SP,Jellis,22/08/2016,5.9,3055,2.0,1.0,1.0,501.0,66.0,1960.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1542,Brunswick West,7 Morrow St,3,h,910000.0,S,Brad,22/08/2016,5.9,3055,3.0,1.0,2.0,717.0,141.0,1950.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1543,Brunswick West,8/48 Passfield St,1,u,285000.0,PI,Walshe,22/08/2016,5.9,3055,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1544,Brunswick West,9 Peacock St,4,h,921500.0,S,Ray,22/08/2016,5.9,3055,3.0,1.0,1.0,575.0,165.0,1930.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1545,Brunswick West,1 Jordan St,2,h,1315000.0,S,Nelson,24/09/2016,5.9,3055,2.0,1.0,2.0,554.0,116.0,1930.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1546,Brunswick West,8/109 Melville Rd,2,u,370000.0,VB,Nelson,24/09/2016,5.9,3055,2.0,1.0,1.0,0.0,65.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1547,Brunswick West,1/464 Victoria St,2,t,735000.0,S,Jellis,24/09/2016,5.9,3055,2.0,1.0,2.0,120.0,109.0,2004.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1548,Brunswick West,15 Wallace St,4,h,1000000.0,S,Nelson,24/09/2016,5.9,3055,3.0,1.0,1.0,589.0,148.0,1935.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1549,Brunswick West,10/446 Albion St,1,u,252000.0,PI,McDonald,25/02/2017,5.9,3055,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1550,Brunswick West,871 Park St,4,h,1700000.0,PI,Jellis,25/02/2017,5.9,3055,4.0,2.0,2.0,621.0,184.0,1920.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1551,Brunswick West,12 Hamilton St,2,h,820000.0,S,Jellis,26/07/2016,5.9,3055,3.0,1.0,1.0,206.0,98.0,1900.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1552,Brunswick West,7/5 Allard St,2,u,370000.0,VB,Jellis,27/06/2016,5.9,3055,2.0,1.0,1.0,0.0,65.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1553,Brunswick West,1/30 McLean St,2,u,484000.0,S,Jellis,27/06/2016,5.9,3055,2.0,1.0,1.0,0.0,65.0,1950.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1554,Brunswick West,2/494 Victoria St,3,t,815000.0,S,Ray,27/06/2016,5.9,3055,3.0,1.0,2.0,157.0,123.0,1999.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1555,Brunswick West,53 Heller St,4,h,1150000.0,VB,Nelson,28/05/2016,5.9,3055,4.0,1.0,2.0,519.0,169.0,1910.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1556,Brunswick West,2/530 Victoria St,2,u,497000.0,S,Hodges,28/05/2016,5.9,3055,2.0,1.0,1.0,0.0,84.0,1977.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1557,Brunswick West,1/536 Albion St,2,h,440000.0,PI,Jellis,28/08/2016,5.9,3055,2.0,1.0,1.0,0.0,62.0,1960.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1558,Brunswick West,196 Melville Rd,2,h,816000.0,S,Nelson,28/08/2016,5.9,3055,3.0,2.0,1.0,343.0,115.0,1930.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1559,Brunswick West,16 Bakers Pde,4,h,970000.0,PI,Nelson,30/07/2016,5.9,3055,4.0,3.0,2.0,499.0,150.0,1925.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
1560,Brunswick West,1/5 Allard St,2,u,407500.0,SP,hockingstuart,6/05/2017,5.9,3055,2.0,1.0,1.0,1097.0,67.0,1970.0,Moreland City Council,Northern Metropolitan,7082.0,34,2000,1004,366,2539,0.9,1797,2.1
