POA_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
POA3184,0,0,0,0,0,0,0,0,0,0,0,0,3,72,11,3,3,0,3,97,0,0,0,39,7,7,9,9,10,75,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,10,6,4,5,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,4,14,0,3,0,0,0,27,0,4,9,79,36,35,9,4,0,164,0,0,0,0,0,4,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,3,0,11,5,0,0,0,0,20,0,0,0,10,7,6,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,3,5,0,0,49
POA3185,0,0,0,0,0,0,0,0,0,3,0,0,5,55,8,6,5,0,0,77,0,0,0,11,9,8,9,7,8,55,3,3,0,12,8,6,0,0,0,35,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,3,0,0,4,11,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,30,0,0,0,5,0,4,0,0,0,7,0,4,9,61,29,15,9,3,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,16,8,0,0,0,0,27,0,0,0,3,0,9,12,6,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,3,3,0,29
POA3186,0,0,0,0,0,0,0,0,0,5,0,4,0,24,11,8,10,5,0,62,0,3,0,11,10,12,23,13,19,87,0,3,6,9,7,4,0,0,0,34,0,0,0,5,5,3,0,0,0,10,0,0,0,0,0,0,7,0,0,7,0,0,0,8,15,5,13,0,0,55,0,0,0,0,0,3,4,0,0,7,0,0,0,3,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,5,4,6,3,3,8,6,5,38,0,6,11,55,37,31,14,15,5,166,0,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,12,0,0,0,5,6,5,21,8,5,51,0,0,0,0,0,0,0,0,0,3,0,4,0,11,11,16,23,6,0,81
POA3187,0,0,0,0,0,0,0,0,0,0,0,0,4,18,7,4,4,0,0,40,0,6,0,6,6,12,15,10,6,52,0,11,9,6,4,3,0,0,0,30,0,0,0,5,0,0,0,0,0,9,0,0,0,0,3,3,3,0,0,6,0,0,0,8,5,10,3,4,3,41,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,4,0,3,3,0,6,4,0,23,0,5,10,30,18,25,11,13,3,117,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,10,20,7,7,49,0,0,0,0,0,0,0,0,0,0,0,4,0,10,9,12,16,6,0,51
POA3188,0,0,0,0,0,0,0,0,0,3,0,4,4,29,17,3,0,5,3,64,0,0,0,4,3,0,17,14,6,44,0,0,3,0,0,3,0,0,0,12,0,0,9,3,0,0,0,0,0,12,0,0,0,0,10,0,8,0,0,15,0,0,0,17,6,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,3,4,0,0,0,29,0,14,18,54,31,38,15,6,0,173,0,0,0,3,0,0,6,0,0,3,0,0,0,3,0,0,3,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,3,4,0,0,0,0,0,9,0,0,0,0,6,4,19,9,0,37,0,0,0,5,0,0,0,0,0,5,0,0,0,11,13,18,14,6,0,74
POA3189,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,5,0,0,28,0,0,0,8,0,5,5,7,6,29,0,0,6,0,0,0,0,0,0,9,0,5,4,4,0,0,0,0,0,12,0,0,0,0,5,0,5,0,0,14,0,0,0,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,15,3,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,15,0,0,0,8,3,0,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,4,6,0,0,22
POA3190,0,0,0,3,0,0,0,0,0,7,0,0,0,28,3,0,3,0,0,42,0,0,0,4,3,8,9,5,3,37,0,3,4,5,5,0,0,0,0,12,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,6,12,0,4,0,0,0,30,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,3,0,4,0,0,0,0,14,3,4,5,53,30,13,6,4,0,122,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,3,4,0,0,34,0,0,0,4,0,5,8,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,8,3,0,0,45
POA3191,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,7,3,0,0,30,0,0,0,3,0,9,7,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,5,0,0,0,6,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,25,0,0,7,22,32,18,16,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,10,0,0,0,0,0,12,0,0,0,4,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,12,9,7,5,5,3,52
POA3192,0,0,0,9,0,0,0,0,0,8,0,0,5,36,8,3,8,0,4,61,0,0,0,11,13,4,19,32,16,102,3,11,0,4,5,6,0,0,0,28,0,0,3,14,4,0,0,0,0,20,0,0,0,10,6,3,0,3,0,29,0,0,7,30,8,4,0,6,0,55,0,0,0,0,0,3,0,6,0,10,0,0,0,14,0,4,3,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,3,12,5,0,0,0,0,24,0,0,0,5,9,0,5,7,3,16,0,9,14,74,43,37,14,4,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,39,13,4,3,0,0,62,0,0,0,8,6,5,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,4,23,15,16,10,9,4,83
POA3193,0,0,0,0,0,0,0,0,0,0,0,0,3,16,14,7,4,5,0,52,0,0,0,5,3,17,25,10,5,60,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,10,7,7,0,5,0,27,0,0,0,0,0,3,6,4,0,8,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,11,8,3,44,0,5,9,26,37,36,22,11,0,150,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,9,4,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,27,22,17,6,103
POA3194,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,4,3,4,43,0,3,0,5,3,3,8,14,10,51,0,0,0,3,0,0,0,0,0,4,0,0,4,3,5,0,0,0,0,16,0,0,0,4,0,0,0,0,0,7,0,0,0,8,5,0,6,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,0,10,0,0,0,5,4,5,10,8,3,27,0,3,10,31,32,27,12,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,4,0,14,0,0,0,0,0,16,0,0,0,8,0,4,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,8,6,7,5,9,9,5,0,43
POA3195,0,0,0,0,0,0,5,0,0,5,0,10,9,50,16,16,3,11,3,113,0,0,0,20,12,19,41,37,16,150,0,0,10,3,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,12,0,0,0,10,5,0,3,0,0,22,0,0,0,15,12,14,13,0,0,51,0,0,0,0,0,0,8,5,0,14,0,0,0,12,8,16,9,9,0,50,0,0,0,0,0,0,0,4,0,10,0,0,0,12,0,0,0,0,0,9,0,0,0,4,6,4,10,8,5,43,0,8,27,98,68,35,13,5,0,254,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,0,0,14,0,0,4,19,13,13,8,0,0,75,0,3,0,13,12,15,16,3,4,69,0,0,0,0,0,0,0,0,0,0,0,5,15,30,23,29,20,15,3,143
POA3196,0,0,0,0,0,3,0,0,0,3,0,4,4,33,11,7,0,11,5,78,0,0,4,4,14,9,16,22,11,78,0,0,0,3,5,0,5,0,0,11,0,0,0,5,0,0,0,0,0,9,0,0,0,5,5,5,3,0,0,19,0,0,0,11,6,9,3,0,0,32,0,0,0,0,0,0,5,0,6,8,0,0,0,16,14,10,16,9,0,56,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,7,0,0,0,7,5,3,12,3,10,43,0,14,10,96,41,43,22,19,0,255,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,13,0,4,3,29,11,10,12,3,0,65,0,0,0,15,6,5,7,3,0,46,0,0,0,0,0,0,0,0,0,3,0,3,0,23,13,20,15,14,0,95
POA3197,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,6,0,0,27,0,0,0,0,6,13,13,6,8,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,4,3,5,0,0,0,13,0,0,3,8,4,7,4,3,0,22,0,0,0,0,0,0,6,7,0,15,0,0,0,4,0,5,9,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,4,0,0,13,12,0,29,0,8,3,35,9,17,10,3,0,86,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,18,0,0,0,3,3,4,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,7,10,3,3,53
POA3198,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,3,4,11,9,57,0,4,0,5,3,4,14,11,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,6,7,4,0,0,0,16,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,3,8,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6,8,8,31,0,3,9,74,54,31,23,7,0,211,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,13,6,0,0,0,0,26,0,0,0,5,5,6,3,0,0,23,0,0,0,0,6,0,0,0,0,3,0,0,5,15,9,9,10,11,3,65
POA3199,0,0,0,0,7,0,0,0,0,3,0,14,0,36,21,12,22,11,0,115,0,0,0,16,10,26,31,42,13,143,0,3,5,0,6,0,0,0,0,17,0,0,9,15,3,0,0,0,0,23,0,0,0,6,6,7,3,3,0,32,0,0,4,24,12,7,8,3,0,67,0,0,0,0,0,0,7,8,5,22,0,0,3,14,6,4,10,0,0,38,0,0,0,8,0,0,0,0,0,4,0,4,0,25,0,0,0,0,0,30,0,0,4,3,7,11,45,34,17,114,0,29,57,197,119,92,68,20,7,587,0,0,0,0,3,0,0,0,0,8,0,0,0,14,3,3,0,0,0,20,0,0,3,5,3,4,0,0,0,19,5,13,18,46,6,12,3,0,0,102,0,0,0,8,9,26,21,6,0,75,0,0,0,5,4,0,0,0,0,7,0,3,15,29,36,55,42,41,8,235
POA3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,10,31,14,11,13,0,0,82,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,12,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,0,30
POA3201,0,0,4,3,6,0,0,0,0,17,0,3,0,13,0,9,0,0,0,29,0,0,0,9,7,3,11,10,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,6,6,0,7,0,0,21,0,0,0,10,4,6,0,0,0,28,0,0,0,0,0,0,3,0,3,14,0,0,0,13,3,8,8,7,3,39,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,12,0,0,0,4,4,11,8,7,16,48,0,15,36,105,53,50,18,9,0,288,0,0,0,3,3,4,0,0,0,13,0,0,0,13,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,4,13,19,64,32,17,13,0,0,169,0,0,0,6,4,4,11,0,0,26,0,0,3,3,0,0,0,0,0,19,0,0,5,12,8,14,12,10,4,65
POA3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,7,6,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,3,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,10,7,5,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,19,0,0,0,0,4,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
POA3204,0,0,0,0,0,0,0,0,0,5,0,0,0,59,10,4,7,3,0,95,0,3,3,22,8,15,27,16,20,118,0,16,4,17,21,3,0,0,0,65,0,9,18,29,13,3,0,0,0,75,0,0,0,0,9,0,4,0,0,23,0,12,17,63,25,20,16,7,0,147,0,0,0,0,0,0,0,0,0,11,0,0,0,12,8,0,0,0,0,25,0,0,0,0,6,0,0,0,0,7,0,0,37,42,0,0,0,0,0,81,0,0,0,3,4,3,0,3,3,25,7,13,25,84,46,39,14,3,0,235,0,0,0,0,0,0,3,0,0,7,0,0,0,19,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,3,4,41,10,3,4,0,0,58,0,3,0,10,6,13,21,18,7,76,0,0,0,0,0,0,0,0,0,0,0,0,9,17,12,13,12,12,0,84
POA3205,0,0,0,5,0,0,0,0,0,5,0,0,0,31,5,3,3,0,0,41,0,0,0,29,6,8,10,4,0,60,0,4,3,6,0,3,0,0,0,14,0,3,0,20,3,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,6,38,8,5,0,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,0,0,4,3,5,4,5,0,13,0,0,7,95,32,21,15,8,0,173,0,0,0,6,6,0,0,0,0,8,0,0,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,19,6,0,0,0,0,23,0,0,0,9,0,7,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,4,3,0,34
POA3206,0,0,0,0,0,0,0,0,0,0,0,5,0,20,6,3,0,0,0,40,0,0,4,0,3,8,11,11,3,42,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,4,3,0,22,0,5,9,24,21,14,9,5,0,95,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,6,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,0,0,30
POA3207,0,0,0,0,0,0,0,0,0,3,0,5,0,62,8,11,3,4,3,90,0,0,0,31,6,8,19,15,8,87,0,0,0,0,0,0,5,0,0,3,0,5,0,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,4,35,5,10,7,0,0,70,0,0,0,0,3,0,0,4,3,15,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,15,4,4,6,0,0,26,0,11,13,86,51,30,14,3,0,209,0,0,0,5,5,7,3,0,0,14,0,0,7,4,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,0,0,0,16,0,5,0,0,0,17,0,0,0,9,7,4,14,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,13,6,0,0,66
POA3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3
POA3212,0,0,0,7,3,5,0,0,0,15,0,4,0,10,3,4,7,0,0,26,0,0,4,0,3,10,7,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,5,0,0,0,16,0,0,6,15,8,0,0,0,0,26,0,0,0,0,0,9,15,7,0,31,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,7,27,11,5,46,0,4,10,69,25,17,7,9,0,145,0,0,0,9,0,7,7,0,0,24,0,4,3,11,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,26,46,36,15,3,0,0,143,0,0,0,0,3,0,0,0,0,14,0,4,0,12,0,4,0,0,0,19,0,0,4,7,12,21,16,11,4,74
POA3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,8,9,9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,6,0,10,0,0,3,5,6,3,5,0,0,17,0,0,0,0,8,7,4,4,0,20,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4
POA3214,0,0,13,5,3,5,0,0,0,24,0,0,0,3,3,9,0,3,3,22,0,0,0,0,0,10,10,4,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,6,4,0,0,21,0,0,0,0,0,6,7,6,0,15,0,0,0,7,0,0,0,0,0,7,0,0,29,120,32,23,12,10,0,231,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,8,32,26,10,76,0,4,7,37,22,14,9,4,0,102,0,0,0,0,7,15,24,10,3,64,3,30,38,89,9,0,3,0,0,165,0,0,0,0,0,0,0,0,0,0,0,9,21,58,27,12,6,4,0,129,0,0,0,4,8,4,6,0,0,23,0,0,0,3,0,0,0,0,0,3,0,0,0,4,5,13,24,17,5,62
POA3215,0,12,3,8,8,6,6,0,0,38,0,0,0,19,4,3,6,0,3,32,0,0,3,11,4,20,47,44,41,164,0,0,0,6,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,4,0,10,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,7,0,0,3,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,14,0,3,0,0,0,0,20,15,5,59,0,8,6,36,14,9,7,7,0,92,0,0,0,7,14,29,58,25,9,145,0,7,11,49,9,0,0,0,0,66,0,0,0,0,0,0,0,0,0,9,0,4,4,28,10,9,5,0,0,63,0,0,0,7,0,8,12,9,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,17,15,4,51
