POA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
POA3216,248,4,0,7,254,22,0,278,2364,328,59,9,2761,35,7,42,2808,117,0,2927,4347,553,79,13,4986,25,6,35,5024,125,4,5157,474,58,61,0,593,0,0,0,598,12,0,603,25,0,0,23,47,0,0,0,49,0,0,52,7213,933,204,45,8395,70,15,84,8474,259,9,8736,24,7,4,0,40,5,0,5,42,0,0,46,133,5,0,0,138,0,4,4,150,3,0,147,153,18,9,0,180,5,4,11,189,6,0,194,7370,950,207,45,8573,73,26,96,8665,257,10,8933,1202,192,35,22,1455,12,8,21,1473,156,0,1630,6,0,0,7,11,0,0,0,11,0,22,33,8569,1141,247,74,10039,82,32,114,10149,416,27,10597
POA3217,40,0,0,0,40,7,0,47,835,115,10,8,970,15,4,16,986,48,3,1034,1721,247,42,4,2016,9,0,9,2032,38,6,2069,295,60,44,0,402,5,0,5,405,5,0,407,21,5,0,18,40,0,0,5,46,0,0,48,2876,428,101,34,3430,28,3,33,3466,87,4,3554,14,8,0,0,24,0,0,0,24,0,0,24,62,13,0,4,82,7,0,7,91,0,0,90,81,25,0,4,105,7,0,7,112,0,0,118,2954,448,101,35,3535,33,3,42,3578,89,4,3670,617,62,23,8,707,13,0,16,724,44,0,768,7,0,0,0,5,0,0,0,5,0,10,23,3577,512,118,44,4251,44,8,53,4306,132,21,4458
POA3218,57,0,0,0,57,0,0,59,557,99,11,0,670,3,0,10,674,23,0,691,1173,116,20,0,1307,8,0,8,1316,23,0,1337,150,8,13,3,184,0,0,0,187,6,0,191,0,0,0,10,11,3,0,3,19,0,0,19,1881,223,46,17,2165,17,0,21,2186,51,0,2240,6,0,0,0,11,0,0,0,11,3,0,7,18,0,0,0,23,4,0,4,24,3,0,24,28,5,0,0,32,4,0,4,31,5,0,39,1908,229,40,17,2194,21,0,20,2220,55,0,2277,325,40,7,5,381,0,8,7,381,33,0,417,0,0,0,3,4,0,0,0,4,0,0,6,2238,275,53,20,2580,21,6,26,2610,85,3,2701
POA3219,34,0,0,0,34,5,0,37,470,99,5,4,581,4,0,6,583,32,0,617,753,126,19,3,903,0,0,0,905,39,3,957,118,11,10,0,136,4,0,4,141,5,0,144,4,0,0,8,9,0,0,0,9,0,0,9,1346,236,32,21,1636,9,0,12,1646,73,3,1726,0,5,0,0,4,0,0,0,6,3,0,13,28,0,0,0,31,7,0,7,43,3,0,46,30,3,0,0,38,7,0,7,48,11,0,58,1374,239,30,21,1667,19,0,24,1692,82,3,1781,358,84,4,5,446,18,0,18,463,109,0,569,3,0,0,0,3,0,0,0,3,0,5,12,1735,326,34,22,2120,40,0,34,2158,193,10,2355
POA3220,87,6,0,6,91,12,0,103,665,87,5,0,759,10,0,10,773,38,3,816,1234,142,21,6,1390,7,0,7,1403,31,3,1436,100,8,3,0,117,0,0,0,118,4,0,126,9,3,0,6,17,0,0,0,17,0,0,17,2006,243,34,7,2286,22,0,21,2310,72,9,2391,14,3,0,0,18,0,0,0,19,0,0,20,35,3,0,0,39,3,0,3,40,0,0,40,51,6,0,0,60,3,0,5,59,0,0,62,2053,245,34,5,2349,21,0,25,2369,74,9,2452,361,47,14,0,417,6,4,6,424,17,5,453,4,0,0,0,4,0,0,0,4,0,0,4,2417,292,43,8,2765,26,7,36,2795,93,16,2912
POA3221,4,0,0,0,10,4,0,10,46,3,0,0,43,0,0,0,43,4,0,44,71,6,0,0,76,0,0,0,82,0,0,82,0,0,3,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,114,13,3,3,132,0,0,0,134,4,0,139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,118,13,3,3,132,0,0,0,137,4,0,140,40,0,0,6,48,0,0,0,48,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,158,8,3,10,183,0,0,0,189,5,0,190
POA3222,57,0,0,0,57,4,0,59,596,71,16,0,685,13,0,16,705,29,0,737,1115,159,40,11,1317,13,8,15,1338,21,0,1359,136,28,14,0,179,0,0,0,181,15,0,198,13,3,0,11,25,0,0,0,25,3,4,30,1861,264,69,17,2210,30,11,34,2246,70,4,2318,9,0,0,0,9,0,0,0,9,0,0,9,23,5,0,0,29,4,0,4,34,0,0,34,29,5,0,0,32,4,0,4,37,0,0,39,1889,266,69,17,2242,31,11,35,2280,74,4,2352,415,59,17,31,524,5,0,5,530,88,0,616,3,0,0,0,3,0,0,0,3,4,4,12,2304,330,85,45,2771,38,11,41,2811,160,10,2982
POA3223,13,0,0,0,13,0,0,13,183,15,15,3,209,4,0,4,210,13,0,222,276,60,3,0,343,8,6,13,351,25,0,377,33,3,8,0,40,0,0,0,44,3,0,42,3,4,0,4,13,0,0,0,13,0,0,13,488,81,25,8,605,7,6,17,617,39,0,654,4,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,13,0,0,0,14,0,0,0,14,0,0,14,502,82,25,8,615,7,6,17,635,39,0,674,140,24,3,3,168,8,0,8,174,33,5,214,0,0,0,0,0,0,0,0,0,0,3,3,641,104,28,16,788,18,6,22,812,78,4,892
POA3224,62,0,0,0,62,7,0,63,466,97,10,3,578,3,6,12,586,24,3,613,1060,152,17,4,1240,10,3,13,1254,32,0,1293,129,18,10,0,151,0,0,0,152,0,0,157,7,0,0,4,11,0,0,0,11,0,0,13,1659,272,38,15,1979,19,11,26,2003,59,4,2075,10,0,0,0,10,5,0,5,14,0,0,14,23,8,0,0,33,0,0,0,33,0,0,33,39,8,0,0,43,5,0,5,48,0,0,48,1696,275,38,15,2026,20,11,27,2052,59,4,2116,293,55,15,3,365,4,0,4,369,26,0,393,0,0,0,0,0,0,0,0,0,0,0,0,1987,327,51,16,2389,27,11,33,2418,90,11,2515
POA3225,19,0,0,0,19,0,0,19,123,24,4,3,147,0,0,5,150,5,4,161,242,54,5,0,309,0,0,0,309,5,0,313,36,7,6,0,52,0,0,0,52,0,0,52,11,0,0,0,9,0,0,0,9,0,0,12,408,85,15,8,518,0,0,5,524,12,3,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,413,89,15,6,525,0,0,5,530,12,3,548,51,0,9,4,62,0,0,0,62,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0,465,91,19,10,587,0,0,5,593,22,7,620
POA3226,54,3,0,3,55,6,0,56,758,140,18,3,919,0,6,7,923,58,0,987,1496,220,25,20,1764,16,7,20,1784,32,3,1819,139,27,31,0,195,0,0,0,195,5,0,198,17,0,0,15,36,0,0,0,36,0,0,36,2417,386,74,37,2912,20,10,31,2940,97,3,3037,12,0,0,0,12,0,0,0,17,0,0,17,24,3,0,0,27,0,0,0,27,0,0,27,41,3,0,0,44,0,0,0,46,0,0,46,2455,387,74,37,2954,18,10,31,2983,97,3,3088,269,51,14,19,351,5,0,3,364,24,0,385,0,0,0,0,0,0,0,0,0,0,8,8,2728,437,89,60,3311,26,10,37,3343,120,7,3476
POA3227,31,0,0,0,31,3,0,29,259,61,6,0,323,5,0,5,326,23,0,348,466,71,9,0,550,0,0,0,550,3,0,555,51,3,13,4,63,0,0,0,63,0,0,63,6,0,0,13,20,0,0,0,20,0,0,20,782,140,23,12,955,5,0,5,958,27,0,986,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,11,0,0,10,5,3,0,0,9,0,0,0,9,0,0,11,787,141,23,12,966,5,0,5,970,29,0,998,98,13,0,0,120,0,0,0,120,6,0,123,0,0,0,0,0,0,0,0,0,0,3,3,889,156,26,14,1081,5,0,5,1081,38,3,1125
POA3228,87,0,0,0,93,4,0,96,1267,208,23,0,1492,6,3,8,1501,88,0,1588,2135,285,43,14,2471,17,7,16,2485,38,0,2525,262,39,51,0,351,0,0,0,352,4,0,359,15,4,3,26,53,0,0,0,53,0,4,56,3679,528,117,40,4371,17,9,27,4391,124,5,4528,20,0,0,0,19,0,0,0,25,0,0,28,69,3,0,0,72,0,0,0,72,0,0,72,84,7,0,0,93,0,0,0,92,0,0,94,3760,538,120,40,4461,24,9,34,4487,128,5,4627,578,90,28,0,699,11,0,10,710,40,0,749,7,0,0,0,7,0,0,0,7,0,3,8,4344,629,147,42,5163,29,11,38,5206,164,12,5385
POA3230,6,0,0,0,6,0,0,12,77,11,4,0,95,0,0,0,95,4,0,99,150,67,6,4,227,6,0,6,224,11,0,234,22,8,7,0,36,0,0,0,36,0,0,36,0,0,0,3,3,0,0,0,3,0,0,10,254,83,13,7,357,6,0,6,363,15,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,88,13,7,358,6,0,6,365,15,0,380,31,21,8,0,57,3,0,3,57,3,0,63,0,0,4,0,4,0,0,0,4,0,6,4,288,106,19,6,420,9,0,9,422,23,4,450
POA3231,0,0,0,0,0,0,0,8,24,10,0,0,31,0,0,0,31,5,0,41,90,34,0,0,119,0,0,0,119,0,0,119,8,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,118,42,0,0,160,0,0,0,160,5,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,42,0,0,160,0,0,0,160,5,0,162,12,0,0,0,12,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,128,46,4,0,176,0,0,0,176,6,0,182
POA3232,4,0,0,0,4,0,0,4,29,0,0,0,27,0,0,0,27,6,0,31,20,12,5,0,43,0,0,0,43,0,0,46,4,0,6,0,9,0,0,0,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,55,21,8,0,85,0,0,0,85,8,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,8,0,86,0,0,0,86,8,0,90,22,4,0,0,22,0,0,0,22,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,75,24,8,0,109,0,0,0,109,7,0,120
POA3233,0,0,0,0,0,0,0,0,51,5,0,0,58,0,0,0,57,0,0,57,78,34,9,0,118,0,0,0,118,0,0,120,0,0,6,0,8,0,0,0,8,0,0,13,0,0,0,3,4,0,0,0,4,0,0,4,136,44,10,4,189,0,0,0,194,6,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,0,0,6,0,7,0,0,7,3,4,4,11,0,0,11,136,50,10,4,194,3,3,7,203,6,0,205,18,5,4,0,27,0,0,0,30,10,0,36,0,0,0,0,0,0,0,0,0,0,0,0,151,50,13,4,222,4,3,6,226,11,0,241
POA3234,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,16,3,4,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,28,0,0,0,28,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,28,0,0,0,28,5,0,28,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,28,0,0,0,28,5,0,29
POA3235,0,0,0,0,0,0,0,0,8,3,0,0,9,4,0,4,14,4,0,16,20,8,6,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,34,10,6,3,49,4,0,4,52,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,6,3,49,4,0,4,52,4,0,58,3,0,0,0,10,0,0,0,10,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,13,6,3,61,4,0,4,60,7,0,65
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,21,0,0,0,21,0,0,22
POA3237,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,13,0,0,0,13,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,16,0,0,0,16,3,0,16,0,3,0,0,3,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,17,0,0,0,17,3,0,21
POA3238,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,0,9,4,0,11,7,5,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,4,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,20,4,0,4,22,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,22,4,0,4,24,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,22,4,0,4,24,6,0,26
POA3239,0,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,23,0,0,25,11,11,0,0,22,0,0,0,23,0,0,23,5,0,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,12,4,0,51,0,0,3,54,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,35,12,4,7,57,0,0,3,59,4,0,59,8,0,0,0,5,0,0,0,5,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,41,9,4,7,66,0,0,3,68,9,0,76
POA3240,9,0,0,0,9,0,0,11,126,13,3,0,144,0,0,0,144,5,0,144,203,27,11,0,248,3,0,9,250,3,0,260,24,0,0,0,28,0,0,0,28,0,0,28,8,0,0,0,8,0,0,0,8,0,0,8,358,43,16,0,421,3,0,9,424,12,0,435,3,0,3,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,7,0,3,0,9,0,0,0,9,0,0,9,370,43,20,0,432,3,0,9,436,12,0,447,54,11,3,0,66,0,0,0,66,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,423,54,22,0,495,3,0,9,501,20,0,519
POA3241,7,0,0,0,7,0,0,7,86,13,5,0,102,0,4,4,102,7,0,106,147,33,11,4,192,0,0,0,192,6,0,201,31,4,0,0,35,0,0,0,35,0,0,35,11,0,0,7,13,0,0,0,13,0,0,13,272,44,16,8,344,0,4,4,347,13,0,360,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,9,0,0,0,9,0,0,9,273,52,16,8,346,0,4,4,349,13,0,371,64,0,5,4,81,0,0,0,81,14,0,94,3,3,0,3,8,0,0,0,8,0,0,8,345,50,22,14,433,0,4,4,439,28,0,470
POA3242,3,0,0,0,3,0,0,3,27,3,0,0,33,0,0,0,33,0,0,33,91,17,0,0,109,0,0,0,109,0,0,113,7,6,0,0,7,0,0,0,7,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,129,19,0,0,149,0,0,0,149,4,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,19,0,0,149,0,0,0,149,4,0,155,16,6,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,147,25,0,0,175,0,0,0,175,4,0,177
POA3243,0,0,0,0,0,0,0,0,22,0,0,6,20,0,0,0,20,0,0,20,23,6,0,0,30,0,0,0,30,0,0,30,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,6,55,0,0,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,6,55,0,0,0,55,0,0,55,4,0,0,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,6,61,0,0,0,61,0,0,59
POA3249,6,0,0,0,6,0,0,6,142,13,0,6,159,0,0,0,159,4,0,162,291,34,10,0,332,0,0,0,332,16,0,352,19,9,3,0,28,0,0,0,28,0,0,28,4,4,0,0,13,0,0,0,13,0,0,13,447,59,10,9,528,0,0,0,528,21,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,447,63,10,9,532,0,0,0,532,21,0,552,44,3,4,0,55,0,0,0,55,21,0,75,0,0,0,0,0,0,0,0,0,0,0,0,495,68,12,10,582,0,0,0,582,45,0,625
POA3250,20,0,0,0,20,4,0,23,385,54,9,0,446,6,0,6,448,21,0,469,802,82,13,9,903,0,0,0,903,13,0,920,89,4,4,5,106,0,0,0,106,0,0,108,14,0,0,4,15,0,0,0,15,5,0,21,1292,143,26,13,1474,3,0,3,1478,37,0,1519,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,3,13,13,0,0,0,13,0,0,0,13,0,3,13,1304,143,26,13,1483,3,0,3,1489,37,0,1535,217,33,9,9,265,7,0,7,276,44,0,316,0,0,0,0,0,0,0,0,0,0,0,4,1521,174,36,26,1759,9,0,9,1765,83,3,1858
POA3251,4,0,0,0,4,0,0,4,17,0,3,0,20,0,0,0,20,3,0,21,37,0,0,0,43,0,0,0,43,4,0,50,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,0,4,0,65,0,0,0,65,6,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,4,0,65,0,0,0,65,6,0,69,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62,0,4,0,63,0,0,0,63,11,5,78
POA3254,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,0,0,15,36,12,0,0,45,0,0,0,45,0,0,45,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,4,4,0,0,0,4,0,0,4,53,12,0,4,64,0,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,4,64,0,0,0,64,0,0,64,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,12,0,4,71,0,0,0,71,0,0,71
POA3260,4,0,0,0,4,0,0,4,171,29,0,0,207,0,0,0,207,9,0,214,267,28,0,7,306,0,0,0,311,8,0,319,36,0,6,6,46,0,0,0,46,0,0,46,5,0,0,3,8,0,0,0,8,0,0,8,481,65,7,12,564,0,0,0,568,18,0,582,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,12,0,0,0,12,0,0,12,494,65,7,12,575,0,0,0,581,18,0,593,64,4,3,0,69,0,3,10,78,21,0,95,3,0,0,0,3,0,0,0,3,0,0,3,556,70,13,16,649,4,3,10,654,34,0,691
POA3264,0,0,0,0,0,0,0,3,59,9,0,4,74,0,0,0,74,0,0,74,116,11,0,6,133,0,0,0,133,3,0,139,9,0,6,0,13,0,0,0,13,0,0,13,3,0,0,4,6,0,0,0,6,0,0,6,188,19,8,13,225,0,0,0,225,3,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,19,8,13,225,0,0,0,225,3,0,235,50,0,0,7,54,0,0,0,54,10,0,64,0,0,0,0,0,0,0,0,0,0,0,0,237,19,8,16,282,0,0,0,282,14,0,295
POA3265,7,0,0,0,7,0,0,5,146,16,0,0,167,0,0,0,167,0,0,167,200,30,6,4,238,0,0,0,238,0,0,238,26,0,4,3,31,0,0,0,31,0,0,30,4,0,0,10,15,0,0,0,15,0,0,18,368,46,6,21,446,0,0,0,446,4,0,448,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,5,0,0,5,6,3,0,0,6,0,0,0,6,0,0,6,369,51,6,27,453,0,0,0,453,4,0,458,66,19,4,11,95,0,0,0,95,6,0,107,0,0,0,0,0,0,0,0,0,0,0,0,443,69,15,30,549,0,0,0,549,11,0,568
POA3266,0,0,0,0,0,0,0,5,135,15,0,0,155,3,0,3,158,6,0,161,133,32,3,4,170,0,0,0,170,10,0,176,16,0,0,0,22,0,0,0,22,0,0,22,6,0,0,5,10,0,0,0,10,0,0,10,290,40,12,12,357,3,0,3,355,8,0,365,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,9,0,0,0,9,0,0,9,296,40,12,12,358,3,0,3,363,8,0,374,72,4,5,0,88,0,0,0,91,14,0,101,0,0,0,0,0,0,0,0,0,0,0,0,371,44,19,15,451,3,0,0,457,20,0,479
POA3267,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,29
