POA_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
POA3424,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,26,0,4,0,0,0,0,0,0,0,40,0,4,0,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,36,5,4,0,0,3,4,0,0,4,56
POA3427,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,257,70,52,15,13,0,6,3,3,15,433,202,235,232,27,33,27,46,19,0,15,840,18,11,10,4,4,0,15,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,223,238,246,31,36,34,62,21,0,19,903,0,0,0,0,0,0,0,0,0,0,6,482,307,296,49,48,32,65,24,0,28,1340
POA3428,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,45,3,0,0,0,0,0,0,0,5,55,70,4,4,0,0,4,0,0,0,4,89,11,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,81,6,4,0,0,5,0,0,0,4,107,0,0,0,0,0,0,0,0,0,0,0,124,14,12,0,0,5,0,0,0,6,161
POA3429,0,0,0,0,5,593,6,7,0,0,0,0,0,0,19,631,130,0,0,0,0,0,0,0,0,16,142,54,0,0,0,0,0,0,0,0,4,61,28,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,217,3,0,0,0,0,0,0,0,19,237,3006,413,399,56,52,40,51,27,9,92,4148,911,480,446,101,79,57,74,28,5,30,2210,104,27,37,9,11,7,14,6,0,3,217,0,0,0,0,0,0,0,4,0,0,4,1018,506,482,104,88,61,89,36,5,33,2432,5,0,3,0,0,0,0,0,0,9,16,4036,926,874,158,139,103,140,68,17,136,6593
POA3430,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,23,15,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,5,40
POA3431,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,327,38,24,0,0,0,0,6,0,14,404,48,9,7,4,6,4,0,0,0,0,80,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,9,7,3,6,3,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,383,42,30,3,4,4,7,9,0,17,495
POA3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,12,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,17
POA3433,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,22
POA3434,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,393,38,34,7,6,5,5,0,0,12,498,55,21,13,0,6,0,0,0,0,0,98,10,0,0,0,5,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,3,68,21,13,0,5,0,0,0,0,4,114,0,0,0,0,0,0,0,0,0,0,0,459,58,46,7,17,5,5,4,0,18,617
POA3435,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,195,29,16,7,3,3,0,0,0,14,269,31,5,22,3,0,0,0,0,0,0,68,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,5,25,3,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,224,38,40,9,0,4,5,0,0,13,345
POA3437,0,0,0,4,4,156,0,0,0,0,0,0,0,0,13,172,16,0,0,0,0,0,0,0,0,3,22,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,12,26,0,0,0,0,0,0,0,0,19,43,841,153,73,17,11,10,6,3,8,31,1145,185,70,50,13,0,10,4,4,0,8,354,13,4,4,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,199,73,57,16,0,10,8,3,0,9,385,0,0,0,0,0,0,0,0,0,22,24,1042,225,121,36,12,17,14,9,7,60,1551
POA3438,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,43,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,156,32,16,5,0,5,0,0,0,3,217,34,4,7,0,8,4,0,0,0,6,65,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,34,4,7,0,8,5,0,0,0,8,67,0,0,0,0,0,0,0,0,0,0,0,196,40,21,3,4,8,0,0,0,17,284
POA3440,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,168,26,12,3,5,6,0,4,0,8,230,24,10,8,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,10,8,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,193,35,21,3,5,3,0,4,5,8,274
POA3441,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,33,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,164,19,20,4,0,0,0,0,0,10,221,19,6,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,6,3,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,185,24,21,4,6,4,0,0,0,10,252
POA3442,0,0,0,0,3,146,5,0,0,0,0,0,0,0,6,159,22,0,0,0,0,0,0,0,0,5,29,8,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,15,44,792,130,86,4,15,9,14,8,0,36,1086,108,33,34,3,12,3,18,0,0,6,224,4,5,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,112,38,35,3,12,3,18,3,6,7,239,3,0,0,0,0,0,0,0,0,0,3,906,170,120,7,29,14,27,11,6,43,1328
POA3444,0,0,0,0,0,141,0,0,0,0,0,0,0,0,9,160,38,0,0,0,0,0,0,0,0,11,49,6,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,8,59,812,108,70,14,8,14,14,0,9,42,1082,117,52,31,14,7,11,37,3,0,4,277,20,0,5,0,0,16,19,3,0,10,77,0,0,0,0,0,0,0,0,0,0,0,138,57,37,18,14,27,53,10,0,10,356,0,0,0,0,0,0,0,0,0,8,7,944,164,106,31,24,36,65,13,9,62,1447
POA3446,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,14,5,0,4,0,0,0,0,0,117,11,8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,112,20,3,0,0,6,0,0,0,0,142
POA3447,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,5,61,9,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,62,5,5,0,0,3,0,0,0,5,71
POA3448,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,78,4,9,0,0,0,0,0,0,5,95,10,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,93,8,10,0,0,0,0,0,0,6,115
POA3450,0,0,0,5,5,105,3,3,0,0,0,0,0,0,12,125,23,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,13,30,0,0,0,0,0,0,0,0,13,37,531,58,36,3,7,0,11,0,0,30,680,69,33,27,3,7,10,5,3,0,8,173,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,72,39,25,5,7,13,5,6,0,3,183,0,0,0,0,0,0,0,0,0,229,229,604,95,67,8,16,13,16,7,0,263,1095
POA3451,0,0,0,0,0,67,0,0,0,0,0,0,0,0,5,72,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,433,43,29,0,6,0,0,0,0,22,542,55,18,13,5,4,0,6,0,0,0,98,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,55,23,10,5,4,0,6,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,490,69,47,7,6,6,4,5,0,22,645
POA3453,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,10,4,0,0,0,0,0,0,5,128,5,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,114,12,9,0,0,0,8,0,0,5,144
POA3458,0,0,0,0,0,44,0,0,0,0,0,0,0,0,6,49,10,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,7,18,256,21,23,4,3,0,0,0,0,18,325,34,0,7,0,0,0,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,39,0,7,0,0,0,0,0,0,8,60,0,0,0,0,0,0,0,0,0,4,4,295,24,27,4,0,0,0,0,0,29,387
POA3460,0,0,0,0,0,54,0,0,0,0,0,0,0,0,3,61,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,21,275,27,22,0,9,7,0,0,0,4,341,69,12,35,11,7,12,18,3,0,16,175,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,69,12,41,9,7,12,20,3,0,11,189,0,0,0,0,0,0,0,0,0,0,0,341,37,60,16,16,18,15,5,0,19,529
POA3461,0,0,0,0,0,58,0,0,0,0,0,0,0,0,5,68,9,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,416,43,20,6,6,5,9,0,0,16,517,110,18,13,4,0,6,5,0,0,5,167,6,6,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,122,23,13,3,0,8,5,3,0,8,181,0,0,0,0,0,0,0,0,0,0,0,535,62,34,8,7,16,9,3,0,25,703
POA3462,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,108,16,3,0,0,0,3,0,0,4,128,16,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,122,14,8,0,0,0,3,0,0,0,151
POA3463,0,0,0,0,0,56,0,3,0,0,0,0,0,0,0,59,11,0,0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,15,233,8,13,4,0,0,0,5,0,11,279,24,8,6,3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,8,6,3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,7,4,263,16,17,9,0,6,0,5,0,16,327
POA3464,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,5,0,0,0,9,58,8,5,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,58,3,6,0,3,3,0,0,0,8,83
POA3465,0,0,0,0,0,178,0,0,0,0,0,0,0,0,9,191,39,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,48,572,27,19,6,3,0,3,9,0,26,659,79,25,43,8,16,7,18,4,0,10,216,3,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,85,26,45,8,16,15,20,6,0,11,235,0,0,0,0,0,0,0,0,0,0,3,657,50,59,17,19,20,23,13,0,41,896
POA3467,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,3,0,0,0,0,0,0,0,7,96,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,82,6,5,3,0,5,0,0,0,7,108
POA3468,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,37
POA3469,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,22
POA3472,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4,37,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,137,10,6,0,0,5,0,0,0,6,168,19,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,160,10,8,0,0,5,0,0,0,6,193
