POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA3434,25,0,0,0,20,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,136,14,5,5,155,0,0,0,158,14,0,165,36,7,0,0,37,0,0,0,37,0,0,37,37,9,0,0,42,0,0,0,42,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,11,0,0,84,0,0,0,84,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,11,0,0,87,0,0,0,87,0,0,91,11,0,0,0,15,0,0,0,19,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,0,105,0,0,0,107,3,0,109,55,0,0,0,56,0,0,0,56,3,0,57,65,10,0,0,75,0,0,0,75,0,0,77
POA3435,13,0,0,0,13,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0,0,74,0,0,0,75,4,0,83,16,4,0,0,23,0,0,0,23,0,0,23,26,9,0,0,39,0,0,0,42,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,0,57,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,0,57,0,0,0,60,0,0,60,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,56,14,0,0,68,0,0,0,70,0,0,69,30,5,0,0,33,0,0,0,33,5,0,37,32,0,0,0,30,0,0,0,30,0,0,33
POA3437,50,0,0,0,52,8,0,58,3,0,0,0,3,0,0,0,3,0,0,3,376,35,4,6,418,3,0,3,425,14,0,447,105,3,0,0,112,0,0,0,112,3,0,116,109,5,0,0,124,3,0,3,132,0,0,132,6,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,218,17,9,3,244,3,0,3,244,5,0,248,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,9,0,0,9,4,0,0,0,4,3,0,3,9,0,0,9,224,17,9,3,251,10,0,10,255,5,0,257,15,0,0,0,22,3,0,3,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,245,17,9,3,272,13,0,13,282,5,0,289,123,16,4,0,141,3,0,3,144,3,0,146,142,13,0,3,163,0,0,0,163,5,0,163
POA3438,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,0,83,0,0,0,84,0,0,84,24,0,0,0,20,0,0,0,20,0,0,25,32,6,0,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,60,0,0,0,60,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,0,0,61,0,0,0,61,3,0,63,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,0,68,0,0,0,68,3,0,67,26,0,0,0,34,0,0,0,34,0,0,34,38,3,0,0,47,0,0,0,47,0,0,45
POA3440,15,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,72,12,0,0,84,4,0,4,90,6,0,96,13,3,0,3,18,0,0,0,17,0,0,18,28,5,0,0,31,0,0,0,31,0,0,31,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,44,0,0,0,45,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,50,0,0,0,49,0,0,49,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,3,48,0,0,0,48,0,0,51,19,3,0,0,23,0,0,0,23,0,0,24,21,6,0,0,31,0,0,0,31,4,0,32
POA3441,6,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,3,45,0,0,0,45,3,0,43,14,0,0,0,17,0,0,0,17,0,0,17,8,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,30,0,0,0,30,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,30,0,0,0,30,0,0,34,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,40,0,0,0,40,6,0,40,11,3,0,0,19,0,0,0,19,0,0,19,8,0,0,0,11,0,0,0,11,0,0,11
POA3442,30,0,0,0,30,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,250,36,8,7,303,3,0,6,306,5,0,316,53,3,0,0,55,0,0,0,55,0,0,59,67,6,3,0,73,0,0,0,73,3,0,82,9,0,0,0,9,0,0,0,10,0,0,10,0,0,0,3,3,0,0,0,3,0,0,3,131,14,5,3,145,0,0,0,144,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,14,5,3,145,0,0,0,144,3,0,151,11,0,3,0,18,0,0,0,20,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,143,14,7,3,166,0,0,0,171,5,0,172,75,14,12,0,95,0,0,0,103,9,0,109,83,11,6,0,100,5,0,5,105,0,0,105
POA3444,34,0,0,0,34,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,214,28,3,5,250,0,3,3,248,13,0,264,45,3,6,0,58,0,0,0,55,3,0,61,53,14,5,0,60,0,0,0,60,0,0,62,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,102,13,8,3,123,0,0,0,125,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,105,13,8,3,125,0,0,0,132,3,0,132,14,3,0,0,19,0,0,0,19,7,0,25,0,0,0,0,0,0,0,0,0,0,0,4,118,21,8,3,148,0,0,0,145,8,0,159,68,3,0,0,72,0,0,0,72,3,0,74,72,15,0,0,91,4,0,7,94,3,0,98
POA3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,3,0,27,0,0,0,27,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,13,4,0,0,17,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,21,0,0,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,23,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,19,0,0,0,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,9,0,0,14
POA3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,6,5,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,7,0,0,7,0,3,0,0,9,0,0,0,9,0,0,9,3,0,0,0,4,0,0,0,4,0,0,4
POA3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,14,6,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,14,0,0,0,14,0,0,14,3,0,0,0,3,0,0,0,3,0,0,3,4,4,0,0,11,0,0,0,11,0,0,11
POA3450,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,81,32,0,0,118,0,0,3,119,5,0,129,23,3,0,0,28,0,0,0,28,3,0,37,31,10,0,0,42,0,0,0,43,0,0,39,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55,20,0,0,72,0,0,0,70,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,0,0,73,0,0,0,72,6,0,84,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,0,77,0,0,0,78,7,0,85,30,3,0,0,35,0,0,0,35,5,0,37,26,19,0,0,45,0,0,0,45,3,0,51
POA3451,23,0,0,0,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,85,28,3,0,116,0,0,0,116,13,0,127,16,11,0,0,32,0,0,0,32,0,0,34,32,9,3,0,49,0,0,0,46,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16,4,0,78,0,0,0,81,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16,4,0,81,0,0,0,83,4,0,86,3,5,0,0,12,0,0,0,12,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,56,25,7,0,87,0,0,0,88,9,0,97,26,11,0,0,33,0,0,0,33,3,0,38,34,21,3,0,57,0,0,0,59,8,0,60
POA3453,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,5,0,41,0,0,0,41,7,0,48,13,0,0,0,15,0,0,0,15,0,0,15,5,3,0,0,8,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,28,0,0,0,28,0,0,28,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,31,0,0,0,31,6,0,32,8,0,0,0,17,0,0,0,17,0,0,16,10,5,0,0,13,0,0,0,13,0,0,15
POA3458,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,29,0,0,0,29,0,0,36,9,0,0,0,5,0,0,0,5,0,0,5,22,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,27,0,0,0,27,0,0,27,7,0,0,0,6,0,0,0,6,0,0,6,7,6,0,0,14,0,0,0,14,3,0,11
POA3460,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,37,0,0,0,37,0,0,40,5,0,0,0,7,0,0,0,7,0,0,7,5,6,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,14,0,0,0,14,0,0,14,4,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,22,0,0,0,22,0,0,22,9,0,0,0,14,0,0,0,14,0,0,14,3,6,0,0,11,0,0,0,11,0,0,11
POA3461,13,0,0,0,13,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,73,23,7,0,102,0,0,0,103,6,0,111,11,4,0,0,18,0,0,0,18,3,0,20,33,5,0,0,46,0,0,0,46,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,0,60,0,0,0,64,11,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,0,60,0,0,0,64,11,0,71,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,57,9,0,0,67,0,0,0,69,4,0,78,21,4,0,0,24,0,0,0,27,0,0,29,20,11,0,4,40,0,0,0,40,0,0,45
POA3462,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,26,0,0,0,26,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,12,0,0,0,12,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,12,0,0,0,12,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,12,0,0,0,12,3,0,12,7,0,0,0,9,0,0,0,9,0,0,4,5,4,0,0,13,0,0,0,13,3,0,10
POA3463,6,0,0,0,6,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,45,0,0,0,46,5,0,53,4,0,0,0,4,0,0,0,4,0,0,8,13,0,0,0,14,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,19,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,25,4,0,26,6,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,22,0,0,0,24,0,0,29,13,0,0,0,19,0,0,0,19,0,0,19,8,0,0,0,12,0,0,0,12,0,0,12
POA3464,7,0,3,3,11,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,31,0,3,3,37,10,0,46,0,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,4,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,10,0,0,10,5,0,0,0,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,11,3,0,20,7,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,7,5,0,5
POA3465,26,0,0,5,29,12,0,40,0,0,0,0,0,0,0,0,0,0,5,5,118,25,11,0,157,3,4,5,163,18,0,184,32,3,0,0,32,0,0,0,32,0,0,40,50,10,4,0,69,0,0,0,69,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13,4,0,99,0,0,0,99,8,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13,4,0,99,0,0,0,99,8,0,108,18,0,4,0,19,0,0,0,19,3,0,29,0,0,0,0,0,0,0,0,0,0,6,6,94,20,8,0,123,0,0,0,123,11,3,140,35,11,3,0,43,0,0,0,43,9,0,55,42,13,0,0,60,0,0,0,60,8,0,70
POA3467,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,5,4,0,23,0,0,0,23,0,0,32,4,3,0,0,6,0,0,0,6,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,17,0,0,0,17,0,0,19,3,0,0,0,3,0,0,0,3,0,0,4,13,0,0,0,15,0,0,0,15,0,0,15
POA3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4
POA3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3472,6,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,18,0,0,0,18,3,0,22,7,3,0,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,11,0,0,0,11,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,11,0,0,0,11,4,0,9,0,3,0,0,4,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,17,0,0,0,17,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,8,0,0,10
